TimeStamp,XIronFeed,XSilicaFeed,StarchFlow,AminaFlow,OrePulpFlow,OrePulppH,OrePulpDensity,FlotationColumn01AirFlow,FlotationColumn02AirFlow,FlotationColumn03AirFlow,FlotationColumn04AirFlow,FlotationColumn05AirFlow,FlotationColumn06AirFlow,FlotationColumn07AirFlow,FlotationColumn01Level,FlotationColumn02Level,FlotationColumn03Level,FlotationColumn04Level,FlotationColumn05Level,FlotationColumn06Level,FlotationColumn07Level,XIronConcentrate,XSilicaConcentrate
18/04/2017 15:00,55.87,12.85,1772.029953,461.6568155,399.1252083,9.502547667,151.3173212,219.9674111,220.1643944,219.9484222,NA,NA,250.8038222,250.3165722,707.3775167,703.7272164,710.8183167,402.9404333,402.4723944,450.8247056,405.6217611,64.16,3.08
18/04/2017 16:00,57.76,11.15,1677.474988,394.2877089,400.9858889,9.544334022,150.8322152,219.7934,219.9737598,220.0136313,NA,NA,250.1149333,249.6338603,708.4464091,701.2352138,702.129485,395.9734358,396.0657207,449.3717167,415.5866358,64.9,2.11
18/04/2017 17:00,57.76,11.15,1753.116216,406.0247111,401.2190881,9.24118,150.6744148,219.7485778,219.9356889,219.9970833,NA,NA,249.79305,250.8851722,708.2469863,702.5106803,705.4313592,405.9522614,400.32635,454.4531611,418.5712542,64.52,2.92
18/04/2017 18:00,57.76,11.15,1616.864557,409.5512333,400.01375,9.556332944,148.2913944,219.8534,220.024,219.9332167,NA,NA,250.0510056,251.1271333,699.1893167,700.4715056,699.4899167,405.20175,403.2319833,452.3379444,415.8021798,64.86,2.41
18/04/2017 19:00,57.76,11.15,1781.584398,430.7844278,399.5951056,9.760350833,143.8385278,219.8052611,219.9731889,219.9259222,NA,NA,250.0870667,249.8671778,699.9003611,699.8109389,700.8177167,397.5505222,396.2017333,447.8587056,411.8395367,64.9,2.21
18/04/2017 20:00,57.76,11.15,1727.886456,429.5187171,399.9335484,9.3667895,155.0842267,219.8965222,219.8379389,220.0045444,NA,NA,249.95045,250.3257778,706.7015617,695.3967826,701.8728797,407.82775,407.8914778,459.9802389,409.6078222,64.4,2.58
18/04/2017 21:00,57.76,11.15,1840.60528,382.4542714,399.403087,9.232935889,146.2732029,219.9511222,219.8426667,219.9861833,NA,NA,250.0922556,250.5410944,711.2584937,701.4241944,712.1756234,624.3571875,625.405,606.695,323.7121279,64.4,2.58
18/04/2017 22:00,57.76,11.15,1845.488577,396.6760333,399.4070909,9.233689222,155.0755,219.9469389,219.5423778,219.9091222,NA,NA,250.0176556,250.6661278,524.8198421,812.592,546.2691176,406.0682381,606.9003333,NA,443.6443333,64.4,2.58
18/04/2017 23:00,57.76,11.15,1860.702441,408.1141444,400.0181111,9.254620278,132.5406056,219.9564944,219.7347778,219.9538167,NA,NA,250.0299667,249.2275167,692.3518,653.2070083,678.7466948,403.159303,406.6005844,481.856464,327.742,64.4,2.58
19/04/2017 0:00,57.76,11.15,1320.052444,354.5703913,399.1449314,9.160960389,150.6387872,219.8832889,219.39605,219.9148944,NA,NA,250.0094222,249.1563222,718.9939914,667.0302442,735.3266179,404.5353778,400.1659444,486.3371545,423.1374942,64.1,3.19
19/04/2017 1:00,57.12,13.04,1862.738875,271.074383,400.6102239,9.169793222,NA,219.8973167,220.1936667,219.9514722,NA,NA,250.1083667,251.1731722,721.6503333,699.1556404,719.2666709,414.4640222,424.161265,480.4748353,425.0304,65.24,2.11
19/04/2017 2:00,57.12,13.04,1960.189899,324.5383636,399.4675065,9.192422722,138.244,219.9327611,219.8456889,219.9432722,NA,NA,250.0374611,250.2331444,719.5961159,692.1626589,697.9209801,391.7383833,397.9986167,488.0379941,409.8109314,64.76,2.25
19/04/2017 3:00,57.12,13.04,1585.59275,361.456481,400.4055948,9.271356556,140.560775,219.9346889,219.95015,220.0457222,NA,NA,250.0244333,249.9870111,701.6009278,699.665828,708.7949136,414.7128827,401.2063944,476.8123671,416.1308966,64.84,2.1
19/04/2017 4:00,57.12,13.04,1782.125492,310.5320968,399.5336722,9.971054667,153.81,219.9529556,220.3205922,219.8928889,300.503,NA,250.04775,250.0281944,699.3988111,700.3035778,700.1418833,399.1859444,399.4076333,450.3523444,400.8115667,65.1,1.92
19/04/2017 5:00,57.12,13.04,2379.421833,348.2456639,399.327565,9.775983778,138.4919231,220.0020333,219.7718667,219.9677667,NA,NA,250.0425111,250.3450667,699.5410167,699.4438,698.8168,399.2615056,399.6232056,449.7892556,399.6823833,64.81,1.87
19/04/2017 6:00,57.12,13.04,1953.728438,338.362062,400.3427394,9.718716167,144.0760317,219.9854667,219.9646167,219.9342611,NA,NA,249.9975111,250.3110722,699.7002556,693.2016056,710.6516188,411.9806722,405.6551778,469.7626384,408.1495556,64.89,1.55
19/04/2017 7:00,57.12,13.04,2202.845222,434.3925111,400.6811889,9.664071444,152.7607333,219.8994278,220.0381667,219.9092333,NA,NA,249.9500722,250.3475278,700.0920556,700.3514833,699.8976333,388.0549278,398.5455556,443.6387667,391.1583556,65.01,1.66
19/04/2017 8:00,57.12,13.04,2071.889167,461.2676944,400.0333167,9.790393722,158.6594944,220.0201167,220.0067889,219.9866722,NA,NA,250.0525056,250.4467556,699.7935111,700.7110222,700.0186889,412.3876833,400.7208889,444.0271389,408.7943889,65.02,1.42
19/04/2017 9:00,57.12,13.04,2261.468146,457.5818333,400.7307151,9.413554749,160.6734358,220.0311899,219.6068167,219.8421285,NA,NA,250.059,249.5414833,701.0204413,700.3300615,692.5799553,401.4514916,399.9952849,456.5045056,401.6780279,65.02,1.42
19/04/2017 10:00,57.12,13.04,2641.701734,442.3960556,399.85415,9.578792222,160.3086389,219.9277167,219.9509111,219.9426278,NA,NA,250.0210667,249.9911,699.6845611,700.3724722,699.9454722,400.1048444,400.5961611,530.8140778,522.4126833,63.14,3.65
19/04/2017 11:00,57.12,13.04,2345.392546,423.7880722,400.2958111,9.700853278,158.2768278,220.1411333,219.8918833,220.1160889,NA,NA,250.1365667,249.7315,696.8476167,700.0309833,699.2113056,401.3799889,398.7845278,546.0656,543.7230503,NA,NA
19/04/2017 12:00,57.12,13.04,2799.671556,439.9229778,401.0058556,9.681649056,163.0866667,219.9803333,220.2346201,219.9980778,NA,NA,250.0487611,250.0595722,699.8982278,700.1848833,699.7647167,404.0875056,402.7072611,551.1194056,552.9366292,NA,NA
19/04/2017 13:00,57.12,13.04,2785.939939,525.6812333,399.4438167,9.998638944,162.4092278,219.8203556,219.5772167,219.8884889,NA,NA,250.0870111,250.0450222,699.7042222,700.0720722,700.05965,399.8384778,404.3175944,476.1073944,474.2128722,NA,NA
19/04/2017 14:00,57.12,13.04,2266.416478,531.1963833,398.3537167,9.950207056,160.3245778,220.1374222,219.3828212,219.9373778,NA,NA,250.1661722,250.0064278,699.1967111,700.4485667,699.6250611,399.4590894,394.3138444,452.3596722,445.7604556,NA,NA
19/04/2017 15:00,57.12,13.04,2656.198222,557.1773333,399.8003722,9.624644167,156.8853278,219.8213611,220.2601278,220.1773889,NA,NA,249.2389556,249.92935,703.5704222,699.8598111,701.9429722,399.0000333,397.2935556,454.4896667,447.0287444,NA,NA
19/04/2017 16:00,56.95,12.94,2474.132939,553.3905944,400.411,9.883510333,153.2935389,227.8823833,228.9544444,229.9316167,NA,NA,250.1423556,250.0447944,666.6069667,668.0409889,667.2167444,399.8628056,400.9323389,449.10105,452.8455222,NA,NA
19/04/2017 17:00,56.95,12.94,2218.395574,544.9288833,400.2049389,9.759647611,157.3659056,249.7755333,249.7172222,250.0854222,NA,NA,250.0239778,250.1353444,599.9672111,600.0708389,599.4441167,400.0291333,400.5273611,398.6525111,407.1509167,NA,NA
19/04/2017 18:00,56.95,12.94,2648.243667,505.8177833,399.4937111,9.864001167,156.8646833,249.9364667,250.0271556,250.0001333,NA,NA,249.95255,249.9468611,600.0437222,599.4214944,599.8910333,402.0622278,401.3817444,406.5293278,403.4488056,NA,NA
19/04/2017 19:00,56.95,12.94,2745.471444,513.3088722,399.9336,9.908092833,150.1481722,249.9240556,250.0083778,249.9318889,NA,NA,250.0447944,250.1145889,600.8773333,600.4425722,600.6009944,399.5127389,398.21355,396.8502444,394.8811333,NA,NA
19/04/2017 20:00,56.95,12.94,2732.208193,527.8483722,400.5798167,9.839095056,156.1443111,250.0832889,250.3856278,250.0062222,NA,NA,250.03995,250.14965,600.2083,600.4100167,600.1847222,398.90745,399.2904944,402.0261167,400.3129,63.05,NA
19/04/2017 21:00,56.95,12.94,2337.059734,537.2155167,399.6556944,9.919973333,161.0881889,249.9721611,249.7831889,250.0315167,NA,NA,250.0178889,250.0302167,600.5514111,600.4831333,600.5379944,398.5309889,398.8315833,403.3083944,400.5615167,NA,NA
19/04/2017 22:00,56.95,12.94,2474.240699,548.2706611,400.00495,9.703276278,164.0807444,250.0279444,249.9617778,249.9579278,NA,NA,250.04055,250.1467167,600.1207389,600.3265556,600.5974444,400.06925,400.3499944,401.1281944,400.6021778,NA,NA
19/04/2017 23:00,56.95,12.94,2449.520972,536.1911333,399.7909833,9.729901611,158.0115778,250.0498111,249.75665,250.0715944,NA,NA,250.0701667,249.9407222,599.0468222,599.8731389,599.1039333,398.7863389,399.92195,400.50605,401.0050833,NA,NA
20/04/2017 0:00,56.95,12.94,2181.684314,545.7834778,399.5955111,9.806586,163.7412889,250.1273278,249.5055778,250.0847,NA,NA,250.0374833,250.0577278,599.6331611,600.3412167,599.4393,401.34105,400.7083722,401.2000944,400.5141556,NA,NA
20/04/2017 1:00,57.18,12.01,2602.903333,526.21495,399.5343056,9.777370722,156.9326667,249.9464556,250.0223833,249.9654944,NA,NA,249.9728333,250.0878667,600.9060944,599.8640778,599.7848,354.2763068,397.0816167,399.6915389,393.9991444,NA,NA
20/04/2017 2:00,57.18,12.01,1875.28271,481.0589333,399.7028667,9.9377005,149.08075,250.0185778,249.6391667,250.0574167,NA,NA,250.1062889,250.0340833,600.1880556,598.8957611,599.6567889,418.4783278,402.3621,402.3811611,406.66835,NA,NA
20/04/2017 3:00,57.18,12.01,2194.320299,504.3344103,400.0290458,9.697944278,155.2266067,250.0136556,249.8476611,250.0843111,NA,NA,249.9779778,250.0770333,619.2456,502.1432467,618.6858537,393.3198391,403.9095611,404.1950667,411.2670739,62.84,NA
20/04/2017 4:00,57.18,12.01,2409.007102,532.2067944,399.8958389,9.5897225,132.7461278,250.0236889,250.14345,250.0361056,NA,NA,249.9704889,250.0273722,600.0693833,229.5144,599.7681278,394.9577167,397.9605611,405.2887278,397.6207753,64.93,3.57
20/04/2017 5:00,57.18,12.01,2134.239778,519.50945,399.4591,9.911928722,158.1790944,250.0313722,250.1242667,250.0406389,NA,NA,250.0708389,250.1304,600.5950889,434.4242047,600.0419833,399.8931056,396.8323333,401.6519889,395.2801778,64.94,3.49
20/04/2017 6:00,57.18,12.01,2443.887387,543.5347222,400.5008389,9.620447222,151.8321889,249.9202611,250.4613333,250.0543722,NA,NA,250.0648278,250.0769778,599.4884944,302.3021333,599.9945556,404.9218686,397.0381833,403.2603389,398.9133446,65.77,3.93
20/04/2017 7:00,53.51,16.52,2403.601726,547.9016889,399.9052056,9.961499389,161.3864667,250.1347833,249.6639556,250.0772944,NA,NA,250.0543278,249.9626111,600.4922944,490.283699,599.6635167,401.3895278,399.4236333,402.5356944,398.7980611,63.82,5.2
20/04/2017 8:00,53.51,16.52,2710.662013,573.0241778,400.5074722,10.27691556,163.3492556,250.1647056,248.9896556,250.0212889,NA,NA,250.0803889,249.9300944,600.6536667,672.7132241,600.2710278,401.1182444,399.3031778,403.7559222,403.3400833,62.99,5.09
20/04/2017 9:00,53.51,16.52,2180.216993,561.6968278,399.6774778,10.07649383,159.6212444,250.1216556,249.9731778,250.0404833,NA,NA,250.2487222,250.114,601.0136111,534.7164379,600.1507667,396.9015922,400.5407833,398.8117833,401.7671278,63.48,4.7
20/04/2017 10:00,53.51,16.52,1833.742059,539.7375944,399.3989444,9.637071,156.5668056,250.1975556,250.0809389,250.0464722,NA,NA,250.3356667,250.06095,600.45035,599.9153444,601.1806611,409.23405,402.7429389,402.6979,404.7078444,64.29,4.73
20/04/2017 11:00,53.51,16.52,2089.036371,523.2019456,401.2169929,9.617624222,154.9811765,250.0097944,249.5121722,250.0988944,NA,NA,250.2795944,249.9134778,635.577975,561.0291479,634.9822822,421.6306689,429.2083669,427.4920167,404.9293506,65.73,2.54
20/04/2017 12:00,53.51,16.52,2348.779722,513.5949353,400.3255322,9.786136278,158.9875655,250.0488389,249.6522944,250.1296833,NA,NA,249.9828056,249.9300944,605.6993889,617.9464941,607.9998833,436.2619578,424.6564342,427.6829326,419.2857458,65.92,2.59
20/04/2017 13:00,53.51,16.52,2192.988556,533.3657333,399.2766889,9.906068056,156.2523389,250.1308278,249.8337222,249.9835167,NA,NA,250.07905,250.1237167,600.7516111,599.1628,599.1376833,396.1743611,402.4387778,405.6588778,394.9382722,64.58,4.36
20/04/2017 14:00,53.51,16.52,2508.847278,583.2141222,400.2901389,9.7099575,162.1532778,250.1259556,249.8015611,250.1148111,NA,NA,250.0472333,250.1199056,593.8664778,599.4641556,599.7723722,412.3351889,402.56585,408.6872444,407.3692222,65.52,3.14
20/04/2017 15:00,53.51,16.52,2463.957944,594.7289389,399.9464167,9.910262333,171.8080778,250.1190667,249.8429,250.0368889,NA,NA,250.00075,249.9753944,600.5739,599.1926111,599.8612944,389.8930278,398.9432833,402.1298722,394.9574667,65.21,3.64
20/04/2017 16:00,50.22,23.8,1976.528184,589.716,400.0566833,9.597039056,162.9878611,249.8617611,249.8089111,250.0131889,NA,NA,250.0196,250.1516278,599.6351278,599.2180667,599.5127,413.3957944,401.4855,404.6324333,407.61595,64.46,3.93
20/04/2017 17:00,50.22,23.8,1940.138473,458.3656111,400.5283278,9.775058444,149.5460556,250.0275667,249.9688167,249.9778833,NA,NA,250.0302556,250.02785,600.4815389,599.7797278,599.5709333,408.0787557,400.0831889,412.3749556,401.5408778,62.43,NA
20/04/2017 18:00,50.22,23.8,1995.167944,461.5564222,400.7007222,9.788239167,150.3678778,249.9511556,250.4980167,250.0026167,NA,NA,249.7566,249.8784,599.8629944,599.2338333,600.1803556,394.7953111,397.7674167,397.5715,397.1756111,NA,NA
20/04/2017 19:00,50.22,23.8,2055.834222,506.2088667,399.9355556,9.7181485,151.0528889,250.0057556,249.5436,250.1016889,NA,NA,250.0246833,250.0500111,600.4030167,600.3121389,600.1791944,405.5799831,402.6863722,408.5618222,401.1209551,NA,NA
20/04/2017 20:00,50.22,23.8,2268.011961,510.6902958,399.9267639,9.503544667,156.5289716,250.09695,250.7172222,250.0308722,NA,NA,250.0486667,250.0993444,627.790311,556.8988462,616.8263571,403.72985,398.6303556,427.8521839,404.4321236,63.9,3.61
20/04/2017 21:00,50.22,23.8,2308.644974,538.3879722,399.8062222,9.630058778,157.31055,250.0573833,250.0342111,250.0213,NA,NA,250.1483,249.9356444,600.1588944,587.351959,600.7731778,395.7737778,396.2041611,402.1680056,396.9679278,63.94,5.25
20/04/2017 22:00,50.22,23.8,1977.775907,448.7649667,399.8715722,9.694394,144.7441611,250.0122222,250.1757667,249.9844889,NA,NA,250.1178333,250.0018,600.7879889,599.5493944,600.6300889,398.7351611,399.6805,399.9704667,399.3540944,65.32,2.63
20/04/2017 23:00,50.22,23.8,1879.912282,449.5917556,398.8188056,9.567838389,137.5808333,250.0815667,249.3836889,250.1636667,NA,NA,249.6403278,250.2320333,600.4381111,600.3412278,601.7717389,404.7387111,403.5346278,405.3218167,410.1394944,65.14,2.63
21/04/2017 0:00,50.22,23.8,2298.338333,525.6486778,400.0937722,9.428232333,158.5023611,250.0294611,250.5725,250.0928167,NA,NA,250.2593056,249.8282722,600.3407111,601.7075111,600.0553056,399.4275556,397.4059667,400.9465,396.2898111,65.07,2.62
21/04/2017 1:00,50.22,23.8,2370.124389,556.8894675,400.3140994,9.7487315,159.9793095,250.0429833,250.2235944,250.0189889,NA,NA,249.9477833,249.8801389,608.9404438,479.5188014,610.3155167,409.5580444,403.9572222,408.7901471,406.3179944,65.44,2.17
21/04/2017 2:00,50.22,23.8,2446.216278,499.3435611,400.2062278,9.939680111,150.0051278,249.8968611,247.9624778,250.0571333,NA,NA,249.9867333,249.9599389,600.3466611,601.7821792,599.4665722,400.0371333,397.0143944,432.7140909,398.3753667,65.42,1.92
21/04/2017 3:00,50.22,23.8,2370.814833,453.6502722,399.5236556,9.791184722,148.8357944,250.0832222,250.1591944,250.0893778,NA,NA,250.0568889,250.0123444,600.3902667,599.4239444,599.6058778,400.4027167,400.1350556,405.5780611,400.0161111,66.15,2.03
21/04/2017 4:00,50.22,23.8,1872.942031,484.7849667,399.1913833,9.634797278,151.8871667,249.9924722,249.8165667,250.0516333,NA,NA,250.0071333,250.0171389,600.8157333,600.3561222,600.0279944,393.1620611,395.2172,400.1968556,391.4896667,65.53,2.23
21/04/2017 5:00,50.22,23.8,1746.543426,467.2250833,400.1265333,9.590338222,144.5680833,250.0042389,249.5980278,250.0781722,NA,NA,250.0243167,249.4840611,599.6174889,599.0916333,600.2559778,403.5720556,400.8441278,402.4846278,405.5839556,65.53,2.23
21/04/2017 6:00,50.22,23.8,2013.028289,320.9100167,400.3395278,9.5218455,134.6397727,249.9679389,249.5492167,249.7962111,NA,NA,250.0382833,250.3018722,599.28665,596.6098944,600.8343222,370.8860778,398.3811056,395.9772444,394.6397278,65.53,2.23
21/04/2017 7:00,55.17,14.35,2186.143761,442.3230444,400.4123111,9.574366944,147.5077329,250.20955,249.6655833,250.0921,NA,NA,250.0744722,250.3925722,601.0215278,601.3321333,599.8441333,347.672806,398.2309,399.9778278,386.0187944,62.45,NA
21/04/2017 8:00,55.17,14.35,1878.600098,525.1185833,399.7860778,9.854380111,154.2437556,250.1960611,249.7797889,250.0633944,NA,NA,250.1958389,249.6739833,600.2016056,600.1686833,600.1788611,179.2729688,399.71175,401.2524778,409.7249889,62.29,NA
21/04/2017 9:00,55.17,14.35,1879.9025,511.8043167,400.3817722,9.7873295,154.1579889,250.0430556,250.2677333,250.0556611,NA,NA,250.0649667,250.2642556,599.9184722,600.3083778,599.8707444,251.8739733,400.7658056,401.1072111,405.6577444,62.84,NA
21/04/2017 10:00,55.17,14.35,1879.412355,424.7021389,399.7705611,9.557189722,143.7196778,250.0418389,249.9760833,250.1196167,NA,NA,250.1691778,250.8839889,600.3671389,599.4955333,600.0563444,315.9214966,395.6544278,395.4451944,395.8866889,63.49,4.9
21/04/2017 11:00,55.17,14.35,2151.346389,503.6865,400.6397389,9.365284833,156.4948944,250.2571,250.1788333,250.0992444,NA,NA,250.0758389,250.1312222,599.4574611,600.6748111,600.7402111,177.5755,398.7388389,399.6198833,397.8417778,64.56,3.26
21/04/2017 12:00,55.17,14.35,1919.90263,536.4841438,400.0568608,9.650080944,162.5515,250.0456556,250.1037667,250.0973278,NA,NA,250.0819611,249.5638556,620.3463693,608.8788654,618.9208721,399.6986299,401.4853778,403.4668034,409.89075,64.51,3.41
21/04/2017 13:00,55.17,14.35,1829.744622,551.1826556,399.4529889,9.610574667,160.0959222,250.0128167,249.8669444,250.0355667,NA,NA,250.0303833,249.6293278,600.9582833,600.4020667,600.1589056,406.3282416,400.0556389,402.2264556,399.1734111,64.18,3.85
21/04/2017 14:00,55.17,14.35,2275.092595,549.4221389,399.5853944,9.435824778,158.0304056,250.0007167,248.4250111,249.9513333,NA,NA,249.99235,250.5047889,601.3843611,600.4757889,600.6897056,401.515,402.4693333,405.6707389,405.5463278,62.3,NA
21/04/2017 15:00,55.17,14.35,2041.922745,531.4114099,399.9048037,9.487665889,158.0017111,250.0541889,250.9942111,250.1323944,NA,NA,250.0612944,250.0023611,614.9345057,609.705128,615.4148851,404.3841944,400.4719389,412.0084358,404.4660056,64.05,4.45
21/04/2017 16:00,55.17,14.35,2161.750398,553.2497389,399.9110667,9.3886655,153.2538111,245.9544778,249.114546,249.8155889,NA,NA,248.3274111,250.0570889,599.0928111,599.9019111,598.6152611,407.1702722,410.2016214,437.5722889,406.8978389,63.5,4.17
21/04/2017 17:00,55.17,14.35,2238.095173,557.5208389,399.9345833,9.744350444,159.0269,249.8711667,249.4923056,250.0490556,NA,NA,249.8617111,249.2308833,601.2046333,600.2685556,599.5595056,399.3365889,375.8600059,426.9348807,390.9686889,62.69,4.94
21/04/2017 18:00,55.17,14.35,2031.334471,553.2079722,399.6071889,9.799529111,165.5682111,249.8584778,250.8322833,250.1832722,NA,NA,247.8671889,250.1963389,601.7765778,599.0345167,601.5166944,401.7626722,402.0426278,405.3324167,401.7843111,62.31,NA
21/04/2017 19:00,55.17,14.35,1862.253314,551.7183722,400.0191778,9.627337389,158.4599222,250.0220333,250.2412167,249.8549,NA,NA,250.0601889,250.0149556,599.1553833,600.2407444,600.7235444,400.1214778,406.1974888,403.95945,398.8611333,63.28,4.24
21/04/2017 20:00,55.17,14.35,1669.258743,515.2993778,399.6383222,9.672200556,153.9139333,250.0992389,249.9663444,250.1338833,NA,NA,250.1557333,250.2335889,599.4190722,600.09875,599.9124556,400.9494778,401.5737,399.3658111,398.9694,64.93,2.83
21/04/2017 21:00,55.17,14.35,1860.869222,522.6162278,400.4166222,9.450497222,158.3230389,251.03225,250.3089167,250.2897778,NA,NA,250.2954611,250.0914,600.6655111,602.5275333,598.9300778,398.2497722,396.1479556,401.7744389,400.6078222,64.57,2.6
21/04/2017 22:00,55.17,14.35,2102.869483,549.3211778,399.7545444,9.565202278,157.1884667,250.3113,250.7068778,250.10925,NA,NA,250.2789,249.8707556,599.2166889,597.3829,601.0237778,404.1283667,400.6814333,395.8640778,399.6750111,64.16,3.73
21/04/2017 23:00,55.17,14.35,1917.479244,551.3313056,400.0693056,9.588396333,163.5228667,251.7626722,250.7341167,250.3041167,NA,NA,254.03685,250.5807444,604.0558944,609.6876611,600.37555,402.1268889,403.3522222,401.4562889,405.37765,66.38,2.23
22/04/2017 0:00,55.17,14.35,1977.812833,544.7863444,399.9115519,9.366126111,150.4326184,250.9485611,250.1130944,249.9762056,NA,NA,251.4155778,250.0936111,609.1819818,609.9219539,568.5052913,407.04825,401.2090278,408.2812833,389.9778129,65.13,3.64
22/04/2017 1:00,55.17,14.35,2172.422439,546.9842556,400.8585278,9.563165944,160.2091111,249.9384833,249.5326833,250.3174667,NA,NA,250.4964556,250.0378556,598.7162222,597.7385,602.2883667,411.1668444,404.3223778,398.1923667,397.0106667,65.46,3.38
22/04/2017 2:00,55.17,14.35,2108.304786,546.4487167,400.1386889,9.813462444,152.3003611,249.8909222,250.03005,250.1725111,NA,NA,250.4045778,250.4657556,599.3851778,600.1681722,600.9218111,406.3182889,404.7291278,399.4811111,401.4696667,64.04,3.73
22/04/2017 3:00,55.17,14.35,2031.874344,549.2097611,399.7090167,9.582255167,162.04845,250.0587111,249.8647778,250.0854056,NA,NA,250.4342111,250.3253889,599.4473667,599.75415,600.0075111,405.0459389,402.8878833,400.7285611,402.6285667,NA,3.685
22/04/2017 4:00,55.17,14.35,2326.498788,547.8003111,399.3880722,9.494010111,158.64345,250.0564944,249.7393278,250.0675889,NA,NA,250.0192556,249.4526056,599.5451889,600.33265,600.3705556,400.5807556,405.8431056,403.70035,405.8102111,NA,3.625
22/04/2017 5:00,55.17,14.35,2154.16128,549.7080222,400.2964944,9.769816722,157.8636111,249.9448556,250.2742667,250.10535,NA,NA,249.99745,249.5400667,600.0532889,599.8290944,600.4770722,394.7514611,390.5711556,398.84545,393.9783778,NA,3.55
22/04/2017 6:00,55.17,14.35,1487.693962,543.7175389,399.3293778,9.626797222,160.0754278,250.0678778,249.5462944,250.0656278,NA,NA,250.0943444,250.6849944,600.0372222,599.1388056,599.2743167,406.5804389,409.83205,404.3058111,406.3168444,NA,3.475
22/04/2017 7:00,55.17,14.35,1733.262507,532.8774722,400.054,9.384137222,158.6728778,250.4135389,250.5906778,250.1096389,NA,NA,250.1237389,250.4572889,600.0533944,600.2974222,601.4030167,396.9991,393.0864111,398.3492889,394.4922889,NA,3.4
22/04/2017 8:00,55.17,14.35,2208.600556,467.5795111,400.0342556,9.506759556,150.5265056,250.2778611,249.8333056,250.0168333,NA,NA,250.1825056,250.0916444,600.2801667,600.9836,599.2204167,397.0298715,397.60345,399.6910222,398.2959444,NA,3.325
22/04/2017 9:00,55.17,14.35,1994.964494,417.4038111,399.6893,9.602360389,145.07685,250.0460833,250.0537611,250.1478944,NA,NA,250.0177556,250.38275,600.1953278,599.45965,600.7024778,399.7435111,396.75475,399.6757944,397.0428222,NA,3.25
22/04/2017 10:00,55.17,14.35,2324.784411,478.6844222,399.9354278,9.374264944,149.9317556,249.9388389,250.0961944,249.9104389,NA,NA,249.9632111,249.9094444,598.88235,601.0400056,601.2411944,404.5696889,404.52015,402.4161556,401.2936333,NA,3.175
22/04/2017 11:00,55.17,14.35,2390.060434,470.9676667,400.1619056,9.518891111,152.4850667,250.0605111,250.68455,250.0074222,NA,NA,250.0228889,249.8632167,600.1528611,599.6783111,599.8735833,402.8028,399.5859444,399.7389556,402.5730333,NA,3.1
22/04/2017 12:00,55.17,14.35,2116.311878,497.77755,399.53365,9.793409,152.4418722,249.8989444,249.7544833,250.0697722,NA,NA,250.0382944,249.5571,600.2302833,599.3827833,599.8757611,418.4563429,412.214442,460.7779667,442.1047556,NA,3.025
22/04/2017 13:00,55.17,14.35,2037.324964,509.3478286,400.0830517,9.543410556,151.2487558,249.9957444,249.9960444,250.1615833,NA,NA,250.0113722,249.8910611,603.0783167,606.5338167,601.7968833,406.9257976,392.1357976,439.6946994,400.8698736,NA,2.95
22/04/2017 14:00,55.17,14.35,2170.417956,465.6561222,400.5339333,9.3594605,150.0212889,250.4031,249.8959722,250.0966167,NA,NA,250.1608722,249.8790944,600.5337778,601.3080333,599.5884222,400.1089722,401.16225,399.0351889,397.7521667,NA,2.875
22/04/2017 15:00,55.17,14.35,1878.431617,444.3431707,398.9684,9.578959556,142.3423585,249.8591556,249.7735111,250.0513333,NA,NA,249.9985667,249.8269889,611.3077611,532.0198315,615.3120778,399.4966944,400.1139278,401.3504389,398.6839222,NA,2.8
22/04/2017 16:00,55.17,14.35,1706.194591,327.6529167,400.2290778,9.579006833,NA,246.0802667,249.4650333,249.5144222,NA,NA,247.0886389,249.5021722,589.5243941,475.5488085,602.0037833,400.8507921,417.8995824,402.6947611,400.3225333,NA,2.725
22/04/2017 17:00,55.17,14.35,1954.104612,368.9345278,400.2572889,9.443102611,132.62,250.0483111,250.4758389,250.07945,NA,NA,250.1189167,250.0680278,599.84705,813.094,600.5924556,402.1089167,396.6426111,396.4997167,399.1337222,NA,2.665
22/04/2017 18:00,55.17,14.35,2284.293111,444.2191611,399.9467444,9.376351889,146.9004889,250.0381889,250.5232111,250.13695,NA,NA,250.0212611,250.06515,605.4290556,596.5704237,600.9709556,401.9646278,395.2247556,405.2418722,399.3728389,65.59,2.62
22/04/2017 19:00,55.17,14.35,2492.211676,412.1908111,400.4707944,9.528815,138.1092833,250.05765,250.3141222,250.0589278,NA,NA,250.0995111,250.1076778,601.1701,598.68095,600.4723889,402.5669056,404.93185,401.9812611,404.1703833,62.13,5.11
22/04/2017 20:00,55.17,14.35,2209.278684,457.2353611,399.4997333,9.619637,147.4368056,250.7438389,249.8954722,250.2392889,NA,NA,250.5811944,250.1511222,601.0938111,600.9899444,600.7498389,398.3729611,397.27225,399.6089444,396.3930944,NA,NA
22/04/2017 21:00,55.17,14.35,1969.985278,517.2099889,400.2642,9.420180722,159.1409,250.0240278,249.9293556,250.0295667,NA,NA,250.1240222,249.968,600.4692667,600.5178944,600.30235,402.9119667,401.3021556,396.8871611,402.8139722,NA,NA
